__typename,id,createdAt,title,description,photo,video,embeddedMedia,signatureCount
MilestonePetitionUpdate,25403391,2019-11-25T21:12:43.000Z,,,,,,4000.0
MilestonePetitionUpdate,25399704,2019-11-25T01:08:51.000Z,,,,,,3000.0
MilestonePetitionUpdate,25398721,2019-11-24T19:55:26.000Z,,,,,,2500.0
MilestonePetitionUpdate,25397875,2019-11-24T16:02:22.000Z,,,,,,2000.0
MilestonePetitionUpdate,25396717,2019-11-24T07:37:48.000Z,,,,,,1500.0
MilestonePetitionUpdate,25396324,2019-11-24T03:25:03.000Z,,,,,,1000.0
MilestonePetitionUpdate,25396159,2019-11-24T01:48:34.000Z,,,,,,750.0
MilestonePetitionUpdate,25395971,2019-11-24T00:00:37.000Z,,,,,,500.0
MilestonePetitionUpdate,25395721,2019-11-23T22:19:51.000Z,,,,,,250.0
MilestonePetitionUpdate,25395664,2019-11-23T21:53:52.000Z,,,,,,200.0
MilestonePetitionUpdate,25395514,2019-11-23T21:02:48.000Z,,,,,,100.0
MilestonePetitionUpdate,25395417,2019-11-23T20:32:39.000Z,,,,,,50.0
MilestonePetitionUpdate,25395379,2019-11-23T20:19:01.000Z,,,,,,25.0
MilestonePetitionUpdate,25395336,2019-11-23T20:04:12.000Z,,,,,,10.0
MilestonePetitionUpdate,25395321,2019-11-23T19:57:21.000Z,,,,,,5.0
