__typename,id,createdAt,title,description,photo,video,embeddedMedia,signatureCount
StarterPetitionUpdate,29807763,2021-11-05T14:24:29.000Z,We need you more than ever,"<p>Last week the Pardon and Parole Board voted to commute Julius’ sentence to life with the possibility of parole. Now this is the hard part. We need you to convince the governor to adopt their recommendation.</p>
<p><strong>Make no mistake: Julius’ life is still on the line. His execution is still scheduled for less than two weeks away.</strong></p>
<p>Now is the moment we need you to keep up the energy. We have asked you to call before, but it remains the most important thing we can do to save Julius.</p>
<p><a href=""https://p2a.co/b8JuoUe"" target=""_blank"" rel=""nofollow""><strong>Take 4 minutes today to call the Governor.</strong></a></p>
<p>– Team Justice for Julius</p>",,,"{'providerName': 'Change.org', 'photoUrl': 'https://p2a-images.s3.amazonaws.com/production/customers/2423/qcRI4KM1L0objRO39jAq15913795866306', 'description': 'I just called Oklahoma Gov. Stitt to demand clemency for Julius Jones. Will you speak up for an innocent man? Change.org/JusticeForJulius'}",
StarterPetitionUpdate,29792621,2021-11-01T23:05:32.000Z,Breaking: Julius’ clemency hearing,"<p><strong>BREAKING:</strong> <strong>Today, for the first time in 22 years, the world heard directly from Julius Jones.</strong></p>
<p>The Oklahoma Pardon and Parole Board voted 3-1 to commute Julius Jones’ sentence to life with the possibility of parole. Governor Stitt will soon decide whether or not to adopt their recommendation.</p>
<p><a href=""callforjulius.com"" target=""_blank"" rel=""nofollow""><strong>“It is important for you to continue to call,"" urges Julius’ sister, Antoinette. Please click to call Governor Stitt and urge him to adopt the Board's recommendation.</strong></a></p>
<p>Antoinette Jones thanks the Parole Board for “continuing to see the human in Julius.”</p>
<p>Hearing Julius’ story in his own words was incredibly emotional. His own sister revealed that even she did not know all the hardship Julius experienced. <strong>In his hearing, Julius shared stories about his life as a college athlete and unequivocally asserted that he did not kill Paul Howell.</strong> Julius shared, “I wish I could have made better decisions when I was younger, but I can’t change the past. I know I have broken laws, but <strong>I have never been a violent man.”</strong></p>
<p>Today is one of the most pivotal days in Julius’ case. Call the Governor and help us free Julius.</p>
<p>– Team Justice for Julius</p>","{'id': '226056170', 'petitionMedium': {'url': '//assets.change.org/photos/5/th/cd/WlTHcDfnKLbXfxd-800x450-noPad.jpg?1635807934', 'processing': False}}",,,
StarterPetitionUpdate,29782275,2021-10-29T16:05:57.000Z,UPDATE: The Supreme Court’s ruling on Julius Jones’ case,"<p>Friends - A lot has happened in Julius’ case over the last few days. Here’s what you need to know:</p>
<ol>
<li>On Wednesday, Julius Jones and John Grant were granted a stay of execution by the United States Court of Appeals for the Tenth Circuit due to questions around the constitutionality of Oklahoma’s execution process.</li>
<li>The State of Oklahoma appealed that decision and it went to the Supreme Court.</li>
<li>Then yesterday, the U.S. Supreme Court voted 5-3 to move forward with the executions.</li>
<li>This resulted in the execution of John Grant. It did not go well, and proved why Oklahoma’s lethal injection process is being challenged—and Julius could be next.</li>
</ol>
<p>Now, Julius’ November 18th execution date is back on and his clemency hearing will be held on Monday, November 1st at 9am CT. We’re looking forward to the opportunity for Julius to finally be heard and present the case for his innocence for the first time in over 20 years.</p>
<p>We pray that the Pardon and Parole Board will hear the truth and recommend to Governor Stitt that he grant Julius clemency.</p>
<p>This is truly Julius’ last chance to stop his execution. Now more than ever, we need as many people as possible to make their voices heard—<a href=""https://p2a.co/bgmivzn?p2asource=em_20211029-ct-RJT-jjscotusupdate-actives&amp;emci=6f5ca2d7-4438-ec11-9820-c896653b26c8&amp;emdi=ea000000-0000-0000-0000-000000000001&amp;ceid="" target=""_blank"" rel=""nofollow"">contact the Board and Governor Stitt right now and tell them you want justice for Julius.</a> Then share this link with your friends and family and encourage them to do the same.</p>
<p>Thank you so much for your support,</p>
<p>Sincerely,</p>
<p>Rev. Cece Jones-Davis</p>
<p>P.S. If you’re in Oklahoma, please join us, if you can, at 8am CT at Tabernacle Baptist Church in Oklahoma City on Monday to rally and march ahead of the hearing. For those not in Oklahoma, we’ll be going live on Instagram during the activities—<a href=""https://www.instagram.com/justiceforjulius/?p2asource=em_20211029-ct-RJT-jjscotusupdate-actives&amp;emci=6f5ca2d7-4438-ec11-9820-c896653b26c8&amp;emdi=ea000000-0000-0000-0000-000000000001&amp;ceid="" target=""_blank"" rel=""nofollow"">so be sure to follow along.</a></p>",,,,
StarterPetitionUpdate,29770197,2021-10-26T21:18:15.000Z,Julius’ clemency hearing has been postponed,"<p>We are disappointed to report that Julius’ clemency hearing has been postponed until November 1. Julius has been waiting 20+ years for justice, and each delay is extremely frustrating.</p>
<p>Today we held a vigil at Tabernacle Baptist to show our support for Julius, and keep up the pressure. We now have one additional week to win clemency for Julius – let’s use it well.</p>
<p>We’ll follow up soon with more actions you can take. For now, thank you for sticking with us on this journey.</p>
<p>– Team Justice for Julius</p>","{'id': '226041195', 'petitionMedium': {'url': '//assets.change.org/photos/0/fr/fw/HvfRFwsJbXSVfJm-800x450-noPad.jpg?1635283099', 'processing': False}}",,,
StarterPetitionUpdate,29763674,2021-10-25T13:46:20.000Z,24 Hours: Innocent man could be executed,"<p>Julius Jones’ clemency hearing is tomorrow. We have one day to convince Governor Stitt to free innocent Julius Jones.</p>
<p><strong><a href=""https://p2a.co/c7tcc4k"" target=""_blank"" rel=""nofollow"">We only have 24 hours. Can you email Governor Stitt and urge him to free Julius Jones?</a></strong></p>
<p>Despite the Parole Board’s recommendation that the Governor commute Julius’ sentence, Julius’ execution is still scheduled for November 18. Tomorrow’s clemency hearing is his best chance.</p>
<p><strong>Julius is innocent. We have 24 hours.</strong></p>
<p>– Team Justice for Julius</p>","{'id': '226037046', 'petitionMedium': {'url': '//assets.change.org/photos/9/kc/cv/FOkcCvdnCAsrDNU-800x450-noPad.jpg?1635169582', 'processing': False}}",,,
StarterPetitionUpdate,29760579,2021-10-24T16:55:14.000Z,2 Days: Julius on the governor’s facebook,"<p>We only have 2 days to convince Governor Stitt to free Julius Jones, an innocent man on death row.</p>
<p><a href=""https://www.facebook.com/GovStitt/posts/421646612651790"" target=""_blank"" rel=""nofollow""><strong>Will you comment #JusticeforJulius on Governor Stitt’s most recent Facebook post? We have 2 days to convince the governor to make the right decision.</strong></a></p>
<p>On October 26th, Governor Stitt will decide Julius Jones’ fate. Despite the Parole Board’s recommendation that the Governor commute Julius’ sentence, his execution is still scheduled for November 18.</p>
<p><strong>Julius is innocent. Help us free Julius.</strong></p>
<p>– Team Justice for Julius</p>","{'id': '226034770', 'petitionMedium': {'url': '//assets.change.org/photos/1/rg/at/VsRGAtppgtLKPLa-800x450-noPad.jpg?1635094515', 'processing': False}}",,,
StarterPetitionUpdate,29757350,2021-10-23T16:19:20.000Z,3 Days: Convince the governor now,"<p>In 3 days, Governor Stitt will decide the fate of Julius Jones: an innocent man on death row.</p>
<p><a href=""https://drive.google.com/drive/folders/1AcQ8GuAJDTr8VhP4tOAcmw44AEX30aTW"" target=""_blank"" rel=""nofollow""><strong>Will you post this graphic to Facebook and tag @justice4juliusjones? We have just a couple of days to get Julius’ story out there.</strong></a></p>
<p>Julius Jones’ clemency hearing is in just 3 days. Despite the Parole Board’s recommendation that the Governor commute Julius’ sentence, his execution is still scheduled for November 18.</p>
<p><strong>This hearing could be his best chance. Help us free Julius.</strong></p>
<p>– Team Justice for Julius</p>","{'id': '226032668', 'petitionMedium': {'url': '//assets.change.org/photos/6/fu/ey/hpfUeyAArCkZhYS-800x450-noPad.jpg?1635005963', 'processing': False}}",,,
StarterPetitionUpdate,29753311,2021-10-22T14:59:08.000Z,4 Days: Free Julius Jones,"<p>Julius Jones’ clemency hearing is in 4 days.</p>
<p><strong><a href=""https://p2a.co/bgmivzn"" target=""_blank"" rel=""nofollow"">Can you take a second to email Governor Stitt? We only have 4 days to convince him to free Julius.</a></strong></p>
<p>This week, Governor Stitt will decide Julius Jones’ fate. Despite the Parole Board’s recommendation that the Governor commute Julius’ sentence, his execution is still scheduled for November 18.</p>
<p><strong>Julius’ clemency hearing is in 4 days. Help us free Julius.</strong></p>
<p>– Team Justice for Julius</p>",,,"{'providerName': 'Represent Justice', 'photoUrl': 'https://p2a-images.s3.amazonaws.com/production/campaigns/105980/iIdXTZzAldX9CmYqzvKT6FhUJM3526png', 'description': ""I just wrote Oklahoma Governor Stitt, urging him to spare Julius Jones' life, an innocent man on death row for a crime he did not commit. Click to do the same: [@campaign]""}",
StarterPetitionUpdate,29749203,2021-10-21T16:22:42.000Z,5 days: #JusticeforJulius on Twitter,"<p>We only have 5 days to convince Governor Stitt to free Julius Jones, an innocent man on death row.</p>
<p><a href=""https://twitter.com/GovStitt/status/1450539306657931271"" target=""_blank"" rel=""nofollow""><strong>Would you comment #JusticeforJulius on Governor Stitt’s recent tweet? We have just a few days to convince him to free Julius.</strong></a></p>
<p>On October 26th, Governor Stitt will decide Julius Jones’ fate. Despite the Parole Board’s recommendation that the Governor commute Julius’ sentence, his execution is still scheduled for November 18.</p>
<p><strong>Julius is innocent. Help us free Julius.</strong></p>
<p>– Team Justice for Julius</p>","{'id': '226027581', 'petitionMedium': {'url': '//assets.change.org/photos/7/eu/ff/zieuFfTXPcfeagW-800x450-noPad.jpg?1634833364', 'processing': False}}",,,
StarterPetitionUpdate,29739853,2021-10-19T15:40:56.000Z,7 days: Teach them about Julius,"<p>Our friends at @impact on Instagram just created this post about Julius’ case. We need to make sure that as many people see it as possible.</p>
<p><a href=""https://www.instagram.com/p/CVNrP1nlwEP/"" target=""_blank"" rel=""nofollow""><strong>Can you take a second to share this Instagram post about Julius? The more people who see it, the better his chances.</strong></a></p>
<p>In just 7 days, Governor Stitt will decide Julius Jones’ fate. Despite the Parole Board’s recommendation that the Governor commute Julius’ sentence, his execution is still scheduled for November 18.</p>
<p><strong>Julius’ clemency hearing is in 7 days. This is his best chance.</strong></p>
<p>– Team Justice for Julius</p>","{'id': '226021947', 'petitionMedium': {'url': '//assets.change.org/photos/5/pt/vf/PUPTvflmlXFKegB-800x450-noPad.jpg?1634658059', 'processing': False}}",,,
StarterPetitionUpdate,29735597,2021-10-18T15:41:00.000Z,You're invited: national prayer call for Julius Jones,"<p>It's a rough time for Julius Jones, his family and all of us who are advocating for his freedom. On September 13th, the Oklahoma Pardon and Parole Board voted 3-1 to recommend that Julius' sentence be commuted to life with the possibility of parole, yet the Court of Criminal Appeals issued a November 18th execution date just 7 days later. As Julius sits on DEATH WATCH today, we need your continued support now more than ever!</p>
<p>Please join Pastor John Gray, Values Partnerships, and the Justice for Julius Campaign this Thursday, October 21st at 6:30pmCT/7:30pmET for a critical update on Julius Jones and what you can do. We also need you to share this invitation with your networks as soon as possible! All are welcome and can register here to receive the event link: <a href=""https://bit.ly/Juliusfaithcall"" target=""_blank"" rel=""nofollow"">https://bit.ly/Juliusfaithcall</a></p>
<p>Sincerely,</p>
<p>Rev. Cece Jones-Davis</p>","{'id': '226019111', 'petitionMedium': {'url': '//assets.change.org/photos/2/ac/nc/GGacnCODTmtIorj-800x450-noPad.jpg?1634571662', 'processing': False}}",,,
StarterPetitionUpdate,29735564,2021-10-18T15:32:39.000Z,8 days: We’re tweeting the governor,"<p>In 8 days, Governor Stitt will decide the fate of Julius Jones, an innocent man on death row.</p>
<p><a href=""https://twitter.com/intent/tweet?text=.%40GovStitt%20Oklahoma%20cannot%20execute%20an%20innocent%20man.%20Please%20save%20the%20life%20of%20Julius%20Jones."" target=""_blank"" rel=""nofollow""><strong>Will you support Julius by tweeting Governor Stitt? We need to get his attention before it’s too late.</strong></a></p>
<p>Despite the Parole Board’s recommendation that the Governor commute Julius’ sentence, his execution is still scheduled for November 18. We must act now.</p>
<p><strong>We have 8 days to set Julius free.</strong></p>
<p>– Team Justice for Julius</p>","{'id': '226019091', 'petitionMedium': {'url': '//assets.change.org/photos/4/ae/py/hPaEPyTuQmLnWbS-800x450-noPad.jpg?1634571163', 'processing': False}}",,,
StarterPetitionUpdate,29729625,2021-10-16T18:38:27.000Z,10 days: Tell the governor about Julius,"<p>Julius Jones’ clemency hearing is in 10 days. We have 10 days to convince Governor Stitt to free Julius Jones – who is innocent – from prison.</p>
<p><strong><a href=""https://p2a.co/c7tcc4k"" target=""_blank"" rel=""nofollow"">Can you email Governor Stitt to urge him to free Julius? We don't have much time.</a></strong></p>
<p>Despite the Parole Board’s recommendation that the Governor commute Julius’ sentence, Julius’ execution is still scheduled for November 18.</p>
<p><strong>This clemency hearing is Julius’ best chance. With your help, we can free Julius.</strong></p>
<p>– Team Justice for Julius</p>",,,"{'providerName': 'Represent Justice', 'photoUrl': 'https://p2a-images.s3.amazonaws.com/production/campaigns/105980/iIdXTZzAldX9CmYqzvKT6FhUJM3526png', 'description': ""I just wrote Oklahoma Governor Stitt, urging him to commute Julius Jones' sentence, an innocent man on death row for a crime he did not commit. Click to do the same: [@campaign]""}",
StarterPetitionUpdate,29726635,2021-10-15T18:44:02.000Z,11 days: Urgent action for Julius,"<p>Julius’ clemency hearing is in 11 days. We have just 11 days to convince Governor Stitt to free an innocent man from prison.</p>
<p><a href=""https://p2a.co/b8JuoUe"" target=""_blank"" rel=""nofollow""><strong>Can you spare 1 minute to call the governor? This clemency hearing is Julius’ best chance.</strong></a></p>
<p>Despite the Parole Board’s recommendation that the Governor commute Julius’ sentence, Julius’ execution is still scheduled for November 18. We must act now.</p>
<p><strong>With your help, we can free Julius.</strong></p>
<p>– Team Justice for Julius</p>",,,"{'providerName': 'Change.org', 'photoUrl': 'https://p2a-images.s3.amazonaws.com/production/customers/2423/qcRI4KM1L0objRO39jAq15913795866306', 'description': 'I just called Oklahoma Gov. Stitt to demand clemency for Julius Jones. Will you speak up for an innocent man? Change.org/JusticeForJulius'}",
StarterPetitionUpdate,29722330,2021-10-14T18:06:11.000Z,12 days: Share this for Julius,"<p>Our friends at @so.informed on Instagram just created this post about Julius’ case. We need to make sure that as many people see it as possible.</p>
<p><a href=""https://www.instagram.com/p/CU-EVSxrFWR/"" target=""_blank"" rel=""nofollow""><strong>Can you take a second to share this Instagram post about Julius? The more people who see it, the better his chances.</strong></a></p>
<p>In 12 days, the Oklahoma Pardon and Parole Board will make a recommendation to Governor Stitt that will help decide Julius Jones’ fate. Despite their previous recommendation that the Governor commute Julius’ sentence, his execution is still scheduled for November 18.</p>
<p><strong>Julius’ clemency hearing is in 12 days. This is his best chance.</strong></p>
<p>– Team Justice for Julius</p>","{'id': '226010691', 'petitionMedium': {'url': '//assets.change.org/photos/8/yl/gn/aeYLGNZGDZRPXHW-800x450-noPad.jpg?1634234775', 'processing': False}}",,,
StarterPetitionUpdate,29699081,2021-10-08T14:22:30.000Z,18 days to convince the governor,"<p>In 18 days, Governor Stitt will decide Julius Jones’ fate. Despite the Parole Board’s recommendation that the Governor commute Julius’ sentence, his execution is still scheduled for November 18.</p>
<p><strong>This clemency hearing is Julius’ last chance.</strong></p>
<p>We’ve got a plan. For the next two weeks, we will be sending you quick action items to get Governor Stitt’s attention. We know that your outreach makes a difference, so we need you to commit just a small amount of your time over the next few weeks to help us save an innocent man’s life.</p>
<p><strong><a href=""https://p2a.co/b8JuoUe"" target=""_blank"" rel=""nofollow"">Can you spare 1 minute to call the office of Governor Stitt?</a></strong></p>
<p>– Team Justice for Julius</p>",,,"{'providerName': 'Change.org', 'photoUrl': 'https://p2a-images.s3.amazonaws.com/production/customers/2423/qcRI4KM1L0objRO39jAq15913795866306?v=863190188', 'description': 'I just called Oklahoma Gov. Stitt to demand clemency for Julius Jones. Will you speak up for an innocent man? Change.org/JusticeForJulius'}",
