__typename,id,createdAt,signatureCount,title,description,photo,video,embeddedMedia
StarterPetitionUpdate,28739696,2021-03-19T18:59:29.000Z,,Criminal Update,<p>DOWAN KNIGHTEN was placed on unsupervised custody as of 03/19/21. The reason for this release is: Electronic Monitoring.</p>,,,
MilestonePetitionUpdate,28736399,2021-03-19T05:24:48.000Z,500.0,,,,,
StarterPetitionUpdate,28736175,2021-03-19T04:05:44.000Z,,Legal help Needed ASAP,"<p>We so badly want to give out more information on this investigation, we are just scared of saying something wrong or something that is not a fact! <br><br></p>
<p>We absolutely need legal advise and counsel- please reach out if you know of anyone in Wayne County, Mi or Livingston County, Mi. <br><br></p>
<p>We were told today to look into civil rights lawyers! Please help guide us in our fight for Kayla! </p>
<p>you can follow us at <a href=""https://www.facebook.com/groups/2827232990825212/?ref=share"" rel=""nofollow"">https://www.facebook.com/groups/2827232990825212/?ref=share</a></p>
<p>or email us at Justice4Kayla21121@gmail.com</p>
<p>Update 3-19-21</p>
<p> </p>","{'id': '225339652', 'petitionMedium': {'url': '//assets.change.org/photos/6/st/wi/mCStWIzEzrytCyl-800x450-noPad.jpg?1616133422', 'processing': False}}",,
StarterPetitionUpdate,28729577,2021-03-18T04:28:15.000Z,,Legal Help Needed,"<p>We have tried over and over again to retain an attorney for Kayla’s case! No one will take it until the autopsy report comes in (road block - we will swerve some how some way)! <br><br></p>
<p>We are in need of legal advise - if you or anyone you know can be of assistance please contact Belinda Pierce on Facebook <a href=""https://www.facebook.com/groups/2827232990825212/?ref=share"" rel=""nofollow"">https://www.facebook.com/groups/2827232990825212/?ref=share</a></p>
<p>Please and Thank You </p>","{'id': '225339643', 'petitionMedium': {'url': '//assets.change.org/photos/1/he/at/odHeatuTfuXznUV-800x450-noPad.jpg?1616132949', 'processing': False}}",,
MilestonePetitionUpdate,28727515,2021-03-17T20:37:30.000Z,250.0,,,,,
MilestonePetitionUpdate,28726108,2021-03-17T16:47:53.000Z,200.0,,,,,
MilestonePetitionUpdate,28724715,2021-03-17T12:37:29.000Z,100.0,,,,,
MilestonePetitionUpdate,28724226,2021-03-17T10:19:50.000Z,50.0,,,,,
MilestonePetitionUpdate,28723774,2021-03-17T07:50:52.000Z,25.0,,,,,
MilestonePetitionUpdate,28723095,2021-03-17T03:50:05.000Z,10.0,,,,,
StarterPetitionUpdate,28723054,2021-03-17T03:38:36.000Z,,News story of Arrest and Charges,<p>News story on his public charges.</p>,,,"{'providerName': 'WXYZ', 'photoUrl': 'https://ewscripps.brightspotcdn.com/dims4/default/35f9e99/2147483647/strip/true/crop/225x118+0+37/resize/1200x630!/quality/90/?url=http%3A%2F%2Fewscripps-brightspot.s3.amazonaws.com%2F30%2Fbc%2Fd1ab62284efa9108f5683ab05073%2Fdowan-knighton.jpg', 'description': ""WAYNE COUNTY, Mich. (WXYZ) - A 47-year-old Detroit man has been charged in the mutilation of a missing Livingston County woman's dead body, according to the Wayne County Prosecutor's Office. Dowan Knighton is charged with the mutilation of a dead body, concealing the death of an individual and tampering with evidence.""}"
StarterPetitionUpdate,28723046,2021-03-17T03:36:59.000Z,,First News Story,"<p>Belinda’s first cry out for her daughter, and for her grandkids mother! </p>",,,"{'providerName': 'FOX 2 Detroit', 'photoUrl': 'https://images.foxtv.com/static.fox2detroit.com/www.fox2detroit.com/content/uploads/2020/12/1280/720/ADBE339D75A6480192296ACEC38C03D9.jpg?ve=1&tl=1', 'description': ""A 29-year-old woman named Kayla Pierce from Livingston County hasn't been seen or heard from since November.""}"
MilestonePetitionUpdate,28723035,2021-03-17T03:32:26.000Z,5.0,,,,,
